window,mean,median,std,iqr,start_index,class
window3712,20.0,19.9,0.7597971377006429,1.125,371200,NOR
window3713,19.919999999999998,19.9,0.7490036789022378,1.175,371300,NOR
window3714,19.889999999999997,19.85,0.8165226057440022,1.35,371400,NOR
window3715,20.1,20.1,0.7569216221044763,1.15,371500,NOR
window3716,20.029999999999998,20.05,0.7479578827691492,1.3,371600,NOR
window3717,19.97,19.95,0.8215907081351718,1.55,371700,NOR
window3718,20.0,19.95,0.6806674545338613,1.0,371800,NOR
window3719,20.119999999999997,20.3,0.76688008152237,1.35,371900,NOR
window3720,20.029999999999998,19.95,0.7572600076493549,1.025,372000,NOR
window3721,19.849999999999994,19.7,0.7291257475702548,1.075,372100,NOR
window3722,20.080000000000002,20.0,0.7836309706380931,1.2,372200,NOR
window3723,20.09,20.15,0.8356420150562291,1.5,372300,NOR
window3724,20.04,20.05,0.7619408696865339,1.375,372400,NOR
window3725,19.919999999999998,19.85,0.8577837357971569,1.675,372500,NOR
window3726,20.16,20.1,0.7181206283944606,1.05,372600,NOR
window3727,20.029999999999998,20.05,0.797822558857107,1.325,372700,NOR
window3728,20.020000000000003,20.1,0.7957052643413295,1.275,372800,NOR
window3729,19.98,20.0,0.8006081535720085,1.4,372900,NOR
window3730,19.939999999999998,19.9,0.7980991312079726,1.375,373000,NOR
window3731,20.09,20.0,0.7406248938131552,1.15,373100,NOR
window3732,20.080000000000002,20.15,0.8211054863293153,1.6,373200,NOR
window3733,19.990000000000002,20.0,0.7743687430660077,1.4,373300,NOR
window3734,20.1,20.2,0.7741701924400921,1.15,373400,NOR
window3735,19.939999999999998,19.95,0.7340837003519335,1.125,373500,NOR
window3736,20.0,20.05,0.7533408967427169,1.175,373600,NOR
window3737,19.889999999999997,19.75,0.7423215961062011,1.175,373700,NOR
window3738,19.9,19.85,0.7948194562083386,1.35,373800,NOR
window3739,19.93,19.95,0.7599370615131129,1.225,373900,NOR
window3740,20.11,20.25,0.7918033411081264,1.25,374000,NOR
window3741,20.02,20.05,0.7637792295043273,1.4,374100,NOR
window3742,19.859999999999996,19.8,0.7951378704831649,1.45,374200,NOR
window3743,19.77,19.65,0.7337275384513087,1.15,374300,NOR
window3744,19.93,19.95,0.7648264855724023,1.45,374400,NOR
window3745,20.089999999999996,20.25,0.7959641766087465,1.425,374500,NOR
window3746,19.990000000000002,20.0,0.757338854752893,1.125,374600,NOR
window3747,20.09,20.05,0.74834032149717,1.275,374700,NOR
window3748,19.869999999999997,19.75,0.781523248446301,1.4,374800,NOR
window3749,19.98,19.95,0.818934029065654,1.5,374900,NOR
window3750,19.97,19.9,0.8096042618778565,1.45,375000,NOR
window3751,19.999999999999996,20.05,0.7867513004131577,1.25,375100,NOR
window3752,19.96,19.95,0.7908897695381387,1.125,375200,NOR
window3753,20.020000000000003,20.1,0.7769909240111661,1.2,375300,NOR
window3754,19.970000000000002,20.0,0.7614809026065439,1.25,375400,NOR
window3755,19.96,19.95,0.7858433359071132,1.3,375500,NOR
window3756,19.880000000000003,19.8,0.7582043348316402,1.325,375600,NOR
window3757,20.060000000000002,20.15,0.804200766199773,1.35,375700,NOR
window3758,20.030000000000005,20.05,0.781629493348362,1.325,375800,NOR
window3759,20.060000000000002,20.15,0.7329232839845404,1.225,375900,NOR
window3760,20.05,19.85,0.7457466100995289,1.2,376000,NOR
window3761,20.060000000000002,20.15,0.7456858197736382,1.325,376100,NOR
window3762,19.979999999999997,19.95,0.6609808748328415,0.875,376200,NOR
window3763,20.0,20.15,0.7680938210214006,1.175,376300,NOR
window3764,20.03,20.15,0.800089483683713,1.275,376400,NOR
window3765,20.05,20.1,0.7511084526961362,1.1,376500,NOR
window3766,19.919999999999998,19.9,0.7936122591598791,1.375,376600,NOR
window3767,19.96,19.9,0.8163515364056815,1.525,376700,NOR
window3768,20.03,19.85,0.77251160205618,1.225,376800,NOR
window3769,19.93,19.85,0.7003709703161524,0.975,376900,NOR
window3770,19.95,19.85,0.7464376803993145,1.2,377000,NOR
window3771,20.050000000000004,20.15,0.810926985139886,1.325,377100,NOR
window3772,20.03,20.05,0.7950906460056612,1.425,377200,NOR
window3773,19.990000000000002,19.95,0.7927651032385546,1.3,377300,NOR
window3774,19.919999999999998,19.85,0.7650669130309724,1.1,377400,NOR
window3775,19.89,19.85,0.713369209293791,1.1,377500,NOR
window3776,19.990000000000002,20.0,0.7313182268765522,1.1,377600,NOR
window3777,19.95,20.0,0.7841145688073203,1.3,377700,NOR
window3778,19.96,19.9,0.7730837962202656,1.25,377800,NOR
window3779,20.050000000000004,20.0,0.8303611324652016,1.575,377900,NOR
window3780,20.16,20.3,0.8155853525259188,1.4,378000,NOR
window3781,20.140000000000004,20.2,0.7414216097855264,1.075,378100,NOR
window3782,20.069999999999997,20.15,0.7664872262780541,1.25,378200,NOR
window3783,20.05,19.95,0.7313371085262101,1.175,378300,NOR
window3784,19.979999999999997,20.0,0.7742903343702269,1.275,378400,NOR
window3785,19.999999999999996,19.95,0.7236819717276486,1.025,378500,NOR
window3786,20.02,19.95,0.7949856323034796,1.325,378600,NOR
window3787,19.89,19.75,0.7366956385017513,1.1,378700,NOR
window3788,19.98,20.0,0.7913072784928632,1.3,378800,NOR
window3789,20.04,20.15,0.7386326752856311,0.925,378900,NOR
window3790,20.07,20.15,0.8018995278267408,1.475,379000,NOR
window3791,20.110000000000003,20.25,0.7717176870676773,1.275,379100,NOR
window3792,19.940000000000005,19.95,0.7596031968143215,1.225,379200,NOR
window3793,20.09,20.3,0.8122505928593148,1.35,379300,NOR
window3794,19.94,19.9,0.7707383367391917,1.425,379400,NOR
window3795,19.87,19.9,0.7474360426568716,1.15,379500,NOR
window3796,20.029999999999998,20.0,0.8069031777074084,1.35,379600,NOR
window3797,20.09,20.0,0.7574332398515304,1.2,379700,NOR
window3798,19.970000000000002,19.9,0.8124403592612838,1.425,379800,NOR
window3799,19.939999999999998,19.9,0.7860182138767025,1.075,379900,NOR
window3800,20.0,20.15,0.7433428429434811,1.175,380000,NOR
window3801,20.000000000000004,19.9,0.7024793006896214,0.875,380100,NOR
window3802,20.08,20.05,0.7528961027833369,1.1,380200,NOR
window3803,20.03,20.2,0.8172079794768361,1.45,380300,NOR
window3804,19.970000000000002,19.95,0.8147984714725693,1.55,380400,NOR
window3805,20.139999999999997,20.2,0.7540174892535976,1.15,380500,NOR
window3806,20.05,20.0,0.7299517040885162,1.0,380600,NOR
window3807,19.93,19.95,0.7804130749896062,1.45,380700,NOR
window3808,20.07,20.1,0.7088254049818531,1.125,380800,NOR
window3809,20.16,20.15,0.7344296649146183,1.0,380900,NOR
window3810,20.119999999999997,20.15,0.8206512085272635,1.375,381000,NOR
window3811,20.04,20.1,0.7490483249176905,1.2,381100,NOR
window3812,19.9,19.75,0.7138984306227429,1.15,381200,NOR
window3813,19.909999999999997,19.75,0.7847033404314326,1.3,381300,NOR
window3814,19.949999999999996,20.0,0.7620809680834941,1.4,381400,NOR
window3815,20.119999999999997,20.15,0.787642893786923,1.2,381500,NOR
window3816,20.03,19.9,0.8324012420894249,1.55,381600,NOR
window3817,20.09,20.15,0.7644732559211513,1.25,381700,NOR
window3818,19.94,19.9,0.7200325415731383,1.1,381800,NOR
window3819,20.080000000000002,20.1,0.7594848066844653,1.15,381900,DUP
window3820,20.050000000000004,20.2,0.7604460451979864,1.15,382000,NOR
window3821,19.98,20.0,0.7529353865231603,1.175,382100,NOR
window3822,19.939999999999998,19.8,0.817847442247877,1.45,382200,NOR
window3823,20.04,20.1,0.7630254948009011,1.275,382300,NOR
window3824,20.050000000000004,20.25,0.8079657857436757,1.425,382400,NOR
window3825,20.29,20.5,0.7119500505368102,1.125,382500,NOR
window3826,20.020000000000003,20.0,0.7200729179437922,1.15,382600,NOR
window3827,19.950000000000003,19.9,0.7927481324692782,1.275,382700,NOR
window3828,19.979999999999997,19.8,0.7787490760779034,1.4,382800,NOR
window3829,19.83,19.7,0.8044633290898158,1.425,382900,NOR
window3830,19.93,19.8,0.739724797873889,1.025,383000,NOR
window3831,20.000000000000004,20.05,0.72256250747299,0.9,383100,NOR
window3832,19.86,19.8,0.7308618841868296,1.025,383200,NOR
window3833,20.09,20.05,0.7700418988162507,1.15,383300,NOR
window3834,20.07,20.1,0.8159127848717734,1.475,383400,NOR
window3835,19.950000000000003,20.05,0.7267609327238562,1.075,383500,NOR
window3836,20.01,20.15,0.7984822064632855,1.325,383600,NOR
window3837,20.009999999999998,20.0,0.8251383511306225,1.475,383700,NOR
window3838,20.009999999999998,19.85,0.7592930600409105,1.15,383800,NOR
window3839,20.08,20.0,0.7592956192453092,1.25,383900,NOR
window3840,20.119999999999997,20.1,0.7392535080021191,1.0,384000,NOR
window3841,20.079999999999995,20.2,0.6990503101702659,1.1,384100,NOR
window3842,20.0,20.1,0.7863574854476728,1.25,384200,NOR
window3843,19.990000000000002,20.1,0.7416342833562622,1.025,384300,NOR
window3844,20.060000000000002,20.15,0.8313239670767997,1.6,384400,NOR
window3845,19.95,19.95,0.7639061865109811,1.45,384500,NOR
window3846,19.89,19.8,0.7798819944026156,1.25,384600,NOR
window3847,20.099999999999998,20.1,0.7643981937498968,1.45,384700,NOR
window3848,19.939999999999998,20.0,0.7319214538200773,1.275,384800,NOR
window3849,20.11,20.15,0.7064276515132475,1.025,384900,NOR
window3850,19.919999999999998,19.8,0.8260659489572932,1.45,385000,NOR
window3851,20.04,20.05,0.762300543279409,1.275,385100,NOR
window3852,19.949999999999996,19.95,0.7626023403798687,1.325,385200,NOR
window3853,20.040000000000003,20.0,0.7694333229771001,1.25,385300,NOR
window3854,20.05,19.95,0.750443955407229,1.25,385400,NOR
window3855,20.199999999999996,20.45,0.7590576186257858,1.25,385500,NOR
window3856,20.089999999999996,20.15,0.7939029962387336,1.325,385600,NOR
window3857,20.020000000000003,20.15,0.8425722418276183,1.75,385700,NOR
window3858,20.07,20.1,0.7764428182562365,1.3,385800,NOR
window3859,19.990000000000002,19.95,0.7887997138068416,1.2,385900,NOR
window3860,20.14,20.15,0.753322204352443,1.2,386000,NOR
window3861,19.96,20.0,0.7230548175629419,1.15,386100,NOR
window3862,20.009999999999998,20.05,0.7807264807159046,1.375,386200,NOR
window3863,20.0,20.0,0.7352681362230367,1.05,386300,NOR
window3864,19.89,19.8,0.7795753675536058,1.325,386400,NOR
window3865,20.0,19.95,0.7300883758855766,1.1,386500,NOR
window3866,19.97,19.95,0.8211118174976153,1.5,386600,NOR
window3867,19.94,19.8,0.8283318276597263,1.525,386700,NOR
window3868,19.93,19.9,0.8248693621155567,1.425,386800,NOR
window3869,20.02,19.9,0.7602668907935483,1.2,386900,NOR
window3870,20.17,20.2,0.7682134286931307,1.375,387000,NOR
window3871,19.869999999999997,19.95,0.8044271104068512,1.425,387100,NOR
window3872,19.949999999999996,19.9,0.8323389949872728,1.65,387200,NOR
window3873,20.02,19.9,0.7864143368646397,1.35,387300,NOR
window3874,20.009999999999998,20.05,0.6642243584418233,1.075,387400,NOR
window3875,19.85,19.75,0.7198532944654057,1.1,387500,NOR
window3876,20.179999999999996,20.3,0.7968971153755093,1.25,387600,NOR
window3877,19.939999999999998,19.85,0.800211224860601,1.45,387700,NOR
window3878,19.9,19.85,0.8026123292959559,1.425,387800,NOR
window3879,19.98,19.9,0.7579953504345527,1.35,387900,NOR
window3880,20.1,20.15,0.7765355516637007,1.15,388000,NOR
window3881,19.919999999999998,19.85,0.7709865135549998,1.2,388100,NOR
window3882,19.880000000000003,19.95,0.7257663691727996,1.1,388200,NOR
window3883,19.990000000000002,20.0,0.7684021958154454,1.25,388300,NOR
window3884,19.910000000000004,20.0,0.7854533057727853,1.5,388400,NOR
window3885,19.939999999999998,19.95,0.7985519479584857,1.45,388500,NOR
window3886,19.96,19.85,0.6919160405100901,0.975,388600,NOR
window3887,20.060000000000002,19.95,0.6693240302048751,0.975,388700,NOR
window3888,20.080000000000002,20.1,0.703085729192326,0.95,388800,NOR
window3889,19.95,19.8,0.75599313156293,1.2,388900,NOR
window3890,20.18,20.4,0.8126554638415243,1.425,389000,NOR
window3891,19.96,19.9,0.7865841335587357,1.225,389100,NOR
window3892,19.94,19.85,0.7587194334229375,1.325,389200,NOR
window3893,19.92,19.85,0.7994024047960405,1.35,389300,NOR
window3894,19.869999999999997,20.0,0.68086040176564,1.1,389400,NOR
window3895,19.91,20.05,0.7343558727131264,1.2,389500,NOR
window3896,19.89,19.75,0.7992216746155221,1.3,389600,NOR
window3897,19.89,19.8,0.7672798169433871,1.4,389700,NOR
window3898,20.0,20.05,0.7174266022809404,1.2,389800,NOR
window3899,19.99,19.85,0.8336277966042764,1.475,389900,NOR
window3900,20.0,19.95,0.803187320636533,1.25,390000,NOR
window3901,20.080000000000002,20.2,0.6834733633918065,1.0,390100,NOR
window3902,19.74,19.65,0.7419761141316313,1.3,390200,NOR
window3903,20.000000000000004,19.9,0.7786152711948887,1.35,390300,NOR
window3904,20.119999999999997,20.0,0.7294603413259401,1.05,390400,NOR
window3905,20.03,20.1,0.742900770341058,1.05,390500,NOR
window3906,19.849999999999998,19.8,0.7356546779540611,1.2,390600,NOR
window3907,20.0,20.05,0.7293146559239576,1.025,390700,NOR
window3908,20.07,20.0,0.7164312758415263,1.075,390800,NOR
window3909,19.979999999999997,20.05,0.7600168561093005,1.225,390900,NOR
window3910,20.009999999999998,20.15,0.7233819314259697,1.025,391000,NOR
window3911,19.93,19.95,0.7003895381446796,0.875,391100,NOR
window3912,20.119999999999997,20.05,0.7851540169042257,1.425,391200,NOR
window3913,19.930000000000003,19.95,0.7230035942128478,1.05,391300,NOR
window3914,19.92,19.95,0.7247723802186525,1.025,391400,NOR
window3915,20.2,20.35,0.7286422485984596,0.95,391500,NOR
window3916,19.919999999999998,19.8,0.7925517376923785,1.4,391600,NOR
window3917,20.099999999999998,20.2,0.7527166594298449,1.075,391700,NOR
window3918,20.03,20.05,0.7465203417987574,1.3,391800,NOR
window3919,19.949999999999996,19.95,0.709007490767922,1.2,391900,NOR
window3920,20.03,19.9,0.7504687506052832,1.325,392000,NOR
window3921,20.020000000000003,19.95,0.8368712249650055,1.725,392100,NOR
window3922,19.979999999999997,19.95,0.845903858127507,1.475,392200,NOR
window3923,19.91,19.9,0.8164250205720561,1.375,392300,NOR
window3924,19.939999999999998,19.85,0.7276549500267342,1.0,392400,NOR
window3925,19.990000000000002,20.1,0.7670977223255813,1.1,392500,NOR
window3926,19.86,19.7,0.7515380704107717,1.225,392600,NOR
window3927,20.080000000000002,20.15,0.7677109815030098,1.325,392700,NOR
window3928,20.06,20.05,0.766203651823848,1.125,392800,NOR
window3929,20.049999999999997,20.1,0.8045532098335192,1.4,392900,NOR
window3930,20.11,20.1,0.7458884313113108,1.05,393000,NOR
window3931,20.009999999999998,20.2,0.7592207098950225,1.3,393100,NOR
window3932,20.03,20.1,0.7708215536892044,1.3,393200,NOR
window3933,19.889999999999997,19.95,0.7568909313716985,1.375,393300,NOR
window3934,20.000000000000004,19.9,0.7393996253409709,1.1,393400,NOR
window3935,20.1,20.05,0.7495125193772397,1.3,393500,NOR
window3936,20.04,19.95,0.7529288803344671,1.225,393600,NOR
window3937,19.919999999999998,19.8,0.8095665313898781,1.425,393700,NOR
window3938,20.05,19.95,0.8107909313561665,1.4,393800,NOR
window3939,20.019999999999996,20.1,0.7495824703849128,1.1,393900,NOR
window3940,20.119999999999997,20.05,0.725653995111778,0.975,394000,NOR
window3941,19.86,19.8,0.8154727264499109,1.375,394100,NOR
window3942,19.96,20.0,0.7364967839765377,1.325,394200,NOR
window3943,19.99,20.0,0.7564946670466173,1.2,394300,NOR
window3944,19.9,19.85,0.7847002841487327,1.375,394400,NOR
window3945,19.959999999999997,19.95,0.8006429511833897,1.35,394500,NOR
window3946,19.990000000000002,20.1,0.7887955442097874,1.35,394600,NOR
window3947,20.07,20.05,0.7612777081003664,1.425,394700,NOR
window3948,19.949999999999996,19.85,0.8217356834123001,1.575,394800,NOR
window3949,19.910000000000004,19.9,0.7217107157916955,1.15,394900,NOR
window3950,19.98,19.8,0.7036574959663113,1.0,395000,NOR
window3951,20.080000000000002,20.15,0.766692551932538,1.2,395100,NOR
window3952,20.040000000000003,20.1,0.759374320795019,1.275,395200,NOR
window3953,19.96,19.95,0.7792992419428992,1.225,395300,NOR
window3954,20.020000000000003,19.95,0.791737283910994,1.45,395400,NOR
window3955,19.97,19.9,0.7707307660991114,1.3,395500,NOR
window3956,20.11,20.1,0.7647909132231512,1.275,395600,DEL
window3957,20.05,20.1,0.7708389519806411,1.275,395700,NOR
window3958,19.89,19.9,0.7221705828757357,1.0,395800,NOR
window3959,20.019999999999996,19.9,0.7413528782628951,1.125,395900,NOR
window3960,20.04,20.1,0.714772034331418,1.075,396000,NOR
window3961,19.949999999999996,19.95,0.7999963100009115,1.3,396100,NOR
window3962,19.999999999999996,19.85,0.772542083227227,1.25,396200,NOR
window3963,20.200000000000003,20.35,0.7814680307190148,1.3,396300,NOR
window3964,20.03,20.0,0.7955100431620222,1.25,396400,NOR
window3965,20.1,20.15,0.8101821839068931,1.525,396500,NOR
window3966,19.900000000000002,19.85,0.7458945265179722,1.075,396600,NOR
window3967,20.02,20.05,0.8364616956413444,1.525,396700,NOR
window3968,20.050000000000004,20.15,0.7401508743376743,1.075,396800,NOR
window3969,19.97,20.05,0.7970777852654054,1.45,396900,NOR
window3970,19.97,19.9,0.7562898245227976,1.175,397000,NOR
window3971,20.020000000000003,20.05,0.7716988549169417,1.275,397100,NOR
window3972,19.900000000000002,19.85,0.7529701319096376,1.125,397200,NOR
window3973,19.979999999999997,19.95,0.7589550769016391,1.175,397300,NOR
window3974,20.060000000000002,20.05,0.7128534713987504,1.1,397400,NOR
window3975,19.85,19.85,0.7719261342852114,1.45,397500,NOR
window3976,20.089999999999996,20.05,0.7532856911488415,1.225,397600,NOR
window3977,19.919999999999998,19.85,0.7349865406454577,1.25,397700,NOR
window3978,19.8,19.65,0.7476279037310343,1.125,397800,NOR
window3979,20.07,20.1,0.7691164983310327,1.325,397900,NOR
window3980,19.89,19.65,0.809534472820704,1.375,398000,NOR
window3981,19.85,19.75,0.787048892136492,1.425,398100,NOR
window3982,19.88,19.65,0.7758448536087557,1.175,398200,NOR
window3983,20.030000000000005,20.0,0.7789146297637847,1.2,398300,NOR
window3984,20.07,20.0,0.8161148045985727,1.475,398400,NOR
window3985,19.93,19.8,0.784286055759998,1.325,398500,NOR
window3986,19.840000000000003,19.75,0.769262135861409,1.35,398600,NOR
window3987,19.93,19.95,0.8079329911827868,1.35,398700,NOR
window3988,19.96,19.95,0.7823592140386434,1.375,398800,NOR
window3989,19.98,20.0,0.7721674858801423,1.275,398900,NOR
window3990,19.999999999999996,19.95,0.7258943543892934,1.275,399000,NOR
window3991,19.880000000000003,19.8,0.7852902786293452,1.325,399100,NOR
window3992,19.979999999999997,19.9,0.7626028949213929,1.2,399200,NOR
window3993,20.1,20.1,0.6941501276386788,0.925,399300,NOR
window3994,20.07,20.1,0.770934249647161,1.275,399400,NOR
window3995,19.980000000000004,19.95,0.7903669513755684,1.4,399500,NOR
window3996,19.89,19.75,0.7655551337434161,1.125,399600,NOR
window3997,20.020000000000003,20.0,0.776274568711339,1.0,399700,NOR
window3998,20.02,20.0,0.7240314248694832,1.025,399800,NOR
window3999,20.04,20.1,0.7566362598490894,1.2,399900,NOR
window4000,19.99,20.1,0.7967923083247264,1.45,400000,NOR
window4001,19.970000000000002,20.1,0.7823810079215445,1.175,400100,NOR
window4002,20.009999999999998,20.0,0.7355346953899338,1.2,400200,NOR
window4003,19.97,19.9,0.8213410151425611,1.55,400300,NOR
window4004,19.93,20.05,0.7346925123972964,1.125,400400,NOR
window4005,19.96,19.95,0.7400747531236681,1.225,400500,NOR
window4006,19.880000000000003,19.75,0.7700045285464736,1.25,400600,NOR
window4007,19.97,19.9,0.8071669639205602,1.45,400700,NOR
